fips,Station_C_1,Station_C_2,WBAN_C_1,WBAN_C_2,dist_f_1,dist_f_2,county,state,pop_density,pop
21161,720452,720456,99999,00146,5.714738174,37.49868578,Mason,Kentucky,71.05180103,17070
21163,724240,720451,13807,99999,14.44002353,25.24784103,Meade,Kentucky,93.50182505,28572
21165,720456,720456,99999,00146,22.25860625,22.64073717,Menifee,Kentucky,31.89961941,6489
21167,720448,999999,00144,63838,17.08712723,20.80735468,Mercer,Kentucky,88.11861141,21933
21169,722322,722322,00361,99999,17.94647873,18.15330198,Metcalfe,Kentucky,34.80323794,10071
21171,722322,722322,00361,99999,25.65155448,25.70417291,Monroe,Kentucky,32.34926571,10650
21173,720456,720456,99999,00146,4.006677069,4.443911005,Montgomery,Kentucky,142.702936,28157
21175,724190,720458,03889,00476,23.08762356,35.94003581,Morgan,Kentucky,34.89036127,13309
21177,999999,720443,00421,99999,16.94449771,17.1357313,Muhlenberg,Kentucky,65.52343884,30622
21179,720446,720451,99999,99999,1.944826525,26.38249707,Nelson,Kentucky,110.694385,46233
21181,720456,720456,00146,99999,18.64112066,19.27581672,Nicholas,Kentucky,37.28737211,7269
21183,724237,724237,99999,53803,24.75234615,25.59940697,Ohio,Kentucky,40.85883735,23994
21185,724235,724235,13810,99999,16.64023486,16.68373986,Oldham,Kentucky,356.8313184,66799
21187,724233,724233,53841,99999,23.47984006,23.58853454,Owen,Kentucky,31.07101743,10901
21189,720457,724190,99999,03889,23.22493604,23.46090722,Owsley,Kentucky,22.3767613,4415
21191,999999,724297,00458,93812,27.62190823,28.3187269,Pendleton,Kentucky,52.66404517,14590
21193,720457,724190,99999,03889,10.10764898,24.48651531,Perry,Kentucky,75.80631792,25758
21195,724131,724133,99999,99999,6.715781108,6.852666227,Pike,Kentucky,73.51989419,57876
21197,720456,720456,99999,00146,17.83241627,18.45726159,Powell,Kentucky,69.08027432,12359
21199,724354,724354,63815,99999,4.03132489,4.119005611,Pulaski,Kentucky,98.71062588,64979
21203,720455,720455,99999,00145,18.38590965,18.52661567,Rockcastle,Kentucky,52.75917566,16695
21205,720452,720456,99999,00146,29.57341628,31.8181856,Rowan,Kentucky,87.42827755,24460
21207,720379,724354,63882,99999,14.61718148,24.78744846,Russell,Kentucky,70.61039567,17923
21209,999999,724220,63838,93820,16.21022257,17.34943815,Scott,Kentucky,202.2866809,57004
21211,724233,724233,53841,99999,15.98344609,16.16376506,Shelby,Kentucky,129.1025146,49024
21213,746716,999999,93808,63849,17.72589893,40.04981931,Simpson,Kentucky,79.31713511,18572
21215,720446,724235,99999,99999,17.77355698,21.65655798,Spencer,Kentucky,103.6680968,19351
21217,720445,720446,99999,99999,1.189167764,32.3296143,Taylor,Kentucky,96.71785248,25769
21219,722072,722072,03894,99999,19.75422374,20.04222717,Todd,Kentucky,32.85635634,12294
21221,746710,746710,99999,13806,22.80879355,23.66539086,Trigg,Kentucky,33.20716228,14651
21223,744680,724235,99999,13810,15.79451685,31.9401797,Trimble,Kentucky,55.87071177,8471
21225,749077,724238,99999,53886,8.119831976,17.35444151,Union,Kentucky,41.97293263,14381
21227,746716,999999,93808,63849,1.976073851,20.60209231,Warren,Kentucky,245.372694,132896
21229,720446,720448,99999,00144,18.25024845,25.23491355,Washington,Kentucky,40.67107621,12095
21231,720379,724354,63882,99999,4.00991891,20.98085087,Wayne,Kentucky,44.35296209,20333
21233,749077,720443,99999,99999,14.81177861,19.20150743,Webster,Kentucky,38.95617062,12942
21235,720465,999999,99999,03814,4.187842602,14.44241973,Whitley,Kentucky,82.83215759,36264
21237,724190,720457,03889,99999,14.17555268,27.43558737,Wolfe,Kentucky,32.2089327,7157
21239,999999,724220,63838,93820,3.646186543,7.482637408,Woodford,Kentucky,141.6079795,26734
22001,725257,722405,99999,13976,15.91861001,25.98898449,Acadia,Louisiana,94.71522348,62045
22003,720346,722821,53991,53988,10.68555145,25.98122694,Allen,Louisiana,33.62026859,25627
22005,721046,721046,00460,99999,2.754474598,2.835430008,Ascension,Louisiana,436.5573735,126604
22007,722328,999999,99999,12988,14.04032094,14.50884267,Assumption,Louisiana,64.67944153,21891
22009,722821,722487,99999,13935,7.444807886,27.89443217,Avoyelles,Louisiana,48.18463147,40144
22011,722334,749098,03976,99999,12.76265147,12.81815368,Beauregard,Louisiana,32.39209065,37497
22013,720739,722251,00268,53958,25.00195968,29.62607621,Bienville,Louisiana,16.32869087,13241
22015,722484,722484,53905,99999,12.45589324,12.61365364,Bossier,Louisiana,151.279569,127039
22017,722484,722484,53905,99999,8.376736193,8.441919885,Caddo,Louisiana,273.394808,240204
22019,722248,998264,00359,99999,6.870539764,8.45407137,Calcasieu,Louisiana,191.2278137,203436
22021,722486,722251,13942,53958,29.61354165,40.08614168,Caldwell,Louisiana,18.69658508,9918
22023,722339,722293,99999,99999,6.258923314,10.26338432,Cameron,Louisiana,5.403845591,6973
22025,722487,722357,13935,99999,32.16014439,32.3599556,Catahoula,Louisiana,13.41037763,9494
22027,720739,723419,00268,93992,21.39116116,29.47070863,Claiborne,Louisiana,20.77790055,15670
22029,722357,722357,99999,03961,23.24093924,24.10811187,Concordia,Louisiana,27.65556143,19259
22031,722480,722485,13957,13944,27.52711319,30.99212805,De Soto,Louisiana,31.32034814,27463
22033,722317,720967,13970,00457,3.054167555,25.95159556,East Baton Rouge,Louisiana,966.3540519,440059
22035,722488,722488,99999,03996,28.92883165,29.04849519,East Carroll,Louisiana,16.27044722,6861
22037,722317,720967,13970,00457,22.12536189,27.18962265,East Feliciana,Louisiana,42.2033108,19135
22039,720346,720468,53991,00466,16.81539849,21.73523618,Evangeline,Louisiana,50.41088453,33395
22041,722486,722488,13942,99999,34.04142678,40.33013504,Franklin,Louisiana,31.99778495,20015
22043,747540,747540,93915,13934,18.28899099,19.54050912,Grant,Louisiana,34.82443408,22389
22045,722314,722314,03934,53915,13.23679577,13.52973579,Iberia,Louisiana,121.6590388,69830
22047,747994,722317,99999,13970,15.46331472,22.71046746,Iberville,Louisiana,52.58316111,32511
22049,722251,722486,53958,13942,14.7540125,33.57132063,Jackson,Louisiana,27.66857564,15744
22051,722316,999999,12958,12930,8.513049,12.94938642,Jefferson,Louisiana,1462.900433,432493
22053,725257,722404,99999,13941,8.563963898,20.04007093,Jefferson Davis,Louisiana,48.15306704,31368
22055,722405,999999,13976,53960,4.533038516,13.87282694,Lafayette,Louisiana,909.4945978,244390
22057,722041,722041,99999,12993,12.71625527,13.2148996,Lafourche,Louisiana,91.41367969,97614
22059,722487,999999,13935,13935,20.92797259,21.16590363,LaSalle,Louisiana,23.80319678,14892
22061,722251,722486,53958,13942,7.522259438,36.79919037,Lincoln,Louisiana,99.11484327,46742
22063,722312,722312,99999,03908,19.72974153,19.73763732,Livingston,Louisiana,217.1889108,140789
22065,722488,722488,99999,03996,12.27895603,12.56985659,Madison,Louisiana,17.56796494,10951
22067,722253,999999,53992,53961,6.409143861,18.80372031,Morehouse,Louisiana,31.29364166,24874
22069,722319,722319,99999,53943,0.684908193,0.871324676,Natchitoches,Louisiana,30.47547895,38158
22071,722315,722315,99999,53917,6.787675924,7.529236938,Orleans,Louisiana,2302.767462,390144
22073,722486,722253,13942,53992,7.10353284,24.91906673,Ouachita,Louisiana,251.077623,153279
22075,720021,722320,99999,12884,15.91246087,17.6592057,Plaquemines,Louisiana,29.69844198,23197
22077,720967,722317,00457,13970,7.263707975,29.50778571,Pointe Coupee,Louisiana,38.97715113,21730
22079,747550,747540,99999,13934,4.953472231,8.240596441,Rapides,Louisiana,98.40847941,129648
22081,722319,722319,53943,99999,28.4469224,28.59819135,Red River,Louisiana,21.72949071,8442
22083,722486,722253,13942,53992,17.53919524,24.35295265,Richland,Louisiana,36.02056454,20122
22085,722820,722820,03949,99999,19.6137137,26.8463199,Sabine,Louisiana,27.59674824,23884
22087,998218,722316,99999,12958,2.962203179,24.13352173,St. Bernard,Louisiana,125.1609995,47244
22089,997360,722310,99999,12916,8.557977713,9.346143522,St. Charles,Louisiana,190.2464949,53100
22091,722312,722312,03908,99999,27.09715657,27.34791424,St. Helena,Louisiana,24.78057663,10132
22093,721046,721046,99999,00460,12.70353407,13.3288218,St. James,Louisiana,87.33526378,21096
22095,997365,722310,99999,12916,10.72773901,17.01767414,St. John the Baptist,Louisiana,201.0141429,42837
22097,720468,722405,00466,13976,6.222651335,27.23648364,St. Landry,Louisiana,88.93549362,82124
22099,747994,999999,99999,53960,3.583033528,16.02735531,St. Martin,Louisiana,72.42277032,53431
22101,722329,722403,12936,12968,6.986962837,11.82083156,St. Mary,Louisiana,88.85348948,49348
22103,722366,722330,99999,53865,9.941894599,10.11289517,St. Tammany,Louisiana,307.9481971,260419
22105,722312,722312,03908,99999,8.596201798,8.87005506,Tangipahoa,Louisiana,170.2599899,134758
22107,722357,722357,99999,03961,26.67684068,26.78318141,Tensas,Louisiana,7.179322163,4334
22109,722406,722406,12927,99999,15.9454586,15.98903219,Terrebonne,Louisiana,89.6643912,110461
22111,999999,722251,53961,53958,15.373594,25.22306763,Union,Louisiana,25.20123234,22108
22113,722408,720587,99999,00184,13.54921399,16.97274708,Vermilion,Louisiana,50.6878291,59511
22115,722390,722390,03931,99999,4.028760685,10.35068439,Vernon,Louisiana,35.70723812,47429
22117,720467,720467,00148,99999,10.59432268,10.760227,Washington,Louisiana,68.94626866,46194
22119,720739,722485,00268,99999,5.136249854,23.53169186,Webster,Louisiana,64.66449875,38340
22121,722317,720967,13970,00457,11.1352217,20.16081966,West Baton Rouge,Louisiana,137.5094165,26465
22123,722253,722486,53992,13942,24.75200441,38.85699538,West Carroll,Louisiana,30.14555326,10830
22125,720967,722317,00457,13970,11.71484064,28.70526882,West Feliciana,Louisiana,38.6584576,15568
22127,722319,722319,53943,99999,30.70729623,30.8570371,Winn,Louisiana,14.61858552,13904
23001,999999,726184,14784,94709,8.286728777,8.873633995,Androscoggin,Maine,231.428993,108277
23003,727130,727120,14604,14607,26.07273625,31.1956378,Aroostook,Maine,10.07644358,67055
23005,999999,726060,14764,14764,14.77849959,15.22320741,Cumberland,Maine,353.156527,295003
23007,720472,726180,99999,99999,10.87180812,30.78143736,Franklin,Maine,17.76527236,30199
23009,726077,998252,14616,99999,15.55412422,20.4355912,Hancock,Maine,34.6586442,54987
23011,726185,726073,14605,99999,6.612328615,9.501747265,Kennebec,Maine,140.9740534,122302
23013,726187,726079,99999,94601,5.004309546,6.78254827,Knox,Maine,108.8985706,39772
23015,727135,727135,94623,99999,11.3777598,11.55514927,Lincoln,Maine,75.98834489,34634
23017,726180,726160,99999,94700,11.21084854,21.52479118,Oxford,Maine,27.86825861,57975
23019,726196,726196,14610,99999,17.22346427,17.30843629,Penobscot,Maine,44.77761218,152148
23021,726190,726074,99999,99999,29.43314458,29.73869922,Piscataquis,Maine,4.211804962,16785
23023,743920,727135,14611,99999,6.037738273,7.404137691,Sagadahoc,Maine,141.3189471,35856
23025,726190,726190,94626,99999,17.95320263,18.45872592,Somerset,Maine,12.85588573,50484
23027,726073,726070,14615,14606,25.65846599,25.97440612,Waldo,Maine,54.37184809,39715
