USAF,WBAN,STATION NAME,LAT,LON
741030,99999,QUESNEL AIRPORT,53.033,-122.517
741040,99999,WILLIAMS LAKE ARPT,52.183,-122.067
741050,99999,PINE ISLAND (MAPS),50,-127.417
741060,94234,TOFINO,49.083,-125.767
741070,25342,CAPE ST JAMES,51.933,-131.017
741080,99999,ABBOTSFORD AIRPORT,49.017,-122.367
741090,99999,PORT HARDY AIRPORT,50.683,-127.367
741100,99999,ALERT BAY,50.583,-126.933
741110,99999,CAPE SCOTT,50.783,-128.433
741130,99999,AGASSIZ (AUTO),50.15,-122.95
741140,99999,HOPE AIRPORT (MAN),49.367,-121.5
741145,99999,HOPE (AUTOB),49.367,-121.483
741150,99999,VERNON (AUTO8),50.233,-119.283
741200,99999,COLD LAKE (CAN-MIL),54.417,-110.283
741210,99999,EDMONTON/NAMAO(MIL),53.667,-113.467
741220,99999,BANFF,51.183,-115.567
741230,99999,EDMONTON INTL ARPT,53.317,-113.583
741250,99999,MEADOW LAKE AIRPORT,54.117,-108.433
741260,99999,BROOKS,50.55,-111.9
741270,99999,PRIMROSE LAKE 2,54.917,-109.967
741290,99999,KINDERSLEY ARPT   &,51.467,-109.167
741300,99999,NIPAWIN AIRPORT,53.333,-104
741310,99999,EASTEND CYPRESS AUT,49.433,-108.983
741350,99999,ROCKGLEN (MARS),49.167,-105.967
741380,99999,YORKTON AIRPORT,51.267,-102.467
741400,99999,BRANDON AIRPORT,49.917,-99.95
741405,99999,BEAUSEJOUR,50.067,-96.517
741410,99999,NORWAY HOUSE ARPT,53.967,-97.833
741415,99999,IDA (AUTO),51.667,-98.75
741430,99999,BACHELORS IL (AUT),51.033,-95.667
741450,99999,ISLAND LAKE AIRPORT,53.867,-94.667
741480,99999,PILOT MOUND (MARS),49.2,-98.883
741820,99999,CHURCHILL FALLS,53.55,-64.1
741830,99999,,,
741850,99999,DANIELS HARBOUR,50.233,-57.583
741870,99999,BAIE COMEAU AIRPORT,49.133,-68.2
741890,99999,PUINTE CLAVEAU,49.017,-64.4
741895,99999,GASPE AIRPORT     &,48.767,-64.483
741930,99999,COMFORT COVE,49.267,-54.883
741940,99999,BUGEO,47.617,-57.617
741950,99999,SAINT ALBANS,47.867,-55.85
741960,99999,BONAVISTA,48.7,-53.083
741970,99999,PORT-AUX-BASQUES,47.567,-59.167
742000,99999,VICTORIA (AUTO8),48.417,-123.317
742004,99999,BURROWS ISLAND,48.08,-122.1
742005,99999,PATOS ISLAND (CGS),48.733,-122.967
742006,99999,BURLINGTON / MT VERN,48.47,-122.42
742010,24228,PORT ANGELES WB AP,48.139,-123.403
742010,99999,PORT ANGELES CGAS,48.141,-123.414
742015,99999,SMITH ISLAND COAST GUARD LIGH,48.32,-122.85
742016,99999,FRIDAY HARBOR,48.5,-123
742060,24207,MCCHORD AFB AIRPORT,47.15,-122.483
742060,99999,MC CHORD FIELD,47.133,-122.483
742065,99999,POINT NO POINT COAST GUARD ST,47.92,-122.53
742066,99999,MULKITEO (CGS),47.95,-122.3
742070,24201,GRAY AAF,47.083,-122.583
742070,99999,FORT LEWIS/GRAY AAF,47.133,-122.6
742071,24201,GRAY AFF AIRPORT,47.083,-122.583
742071,99999,GRAY AAF,47.083,-122.583
742075,99999,POINT ROBINSON COAST GUARD LI,47.38,-122.37
742076,99999,WEST POINT COAST GUARD LIGHT,47.67,-122.43
742077,03763,ROCKINGHAM COUNTY NC SHILOH A,36.437,-79.851
742078,64773,PLYMOUTH MUNICIPAL AIRPORT,43.779,-71.754
742079,63876,MASON COUNTY AIRPORT,38.915,-82.099
742300,24037,FRANK WILEY FIELD AIRPORT,46.427,-105.883
742513,53937,EAKER FIELD AIRPORT,33.942,-96.394
742513,99999,EAKER FLD,33.942,-96.395
743312,53925,J.L. HELMS SEVIER CO ARPT,34.05,-94.401
743312,99999,J L HELMS SEVIER CO,34.047,-94.399
743680,99999,,,
743681,99999,WATERLOO-WELLINGTON,43.45,-80.383
743700,14715,WHEELER-SACK AAF AIRPORT,44.05,-75.733
743700,99999,FORT DRUM/WHEELER-S,44.05,-75.733
743895,99999,,,
743905,99999,AMHERST MET ST,45.833,-64.2
743920,14611,NAVAL AIR STATION,43.9,-69.933
743925,99999,THE CUCKOLDS (CGS),43.783,-69.65
743926,99999,MONHEGAN / MANANA ISLAND,43.77,-69.33
743927,99999,SEGUIN ISLAND COAST GUARD LIG,43.67,-69.77
743941,99999,GRENIER AFB,42.933,-71.433
743945,14710,MANCHESTER AIRPORT,42.93,-71.436
743945,99999,MANCHESTER,42.933,-71.433
743946,54754,BOIRE FIELD AIRPORT,42.783,-71.517
743946,99999,BOIRE FLD,42.783,-71.517
743950,99999,,,
743951,99999,HALIFAX INTL      &,44.883,-63.517
743970,99999,GREENWOOD (CAN-MIL),44.983,-64.917
743980,99999,TRURO (MARS)      &,45.367,-63.267
743985,99999,TRURO (MARS)      &,45.367,-63.267
744104,14763,PITTSFIELD MUNICIPAL AP,42.427,-73.289
744104,99999,PITTSFIELD MUNI,42.433,-73.3
744130,99999,SAYLOR CREEK GUNNERY RANGE  I,42.533,-115.7
744200,99999,ROOSEVELT  UT,40.3,-109.983
744214,94852,MARION MUNICIPAL AP,40.483,-85.683
744214,99999,MARION MUNI,40.49,-85.68
744450,99999,NELIGH  NE.,42.2,-97.8
744550,94982,DAVENPORT MUNICIPAL AIRPT,41.614,-90.591
744600,99999,MARSEILLES  IL,41.367,-88.683
744650,99999,DUNNE CRIB IL.,41.783,-87.533
744652,53897,HARRISBURG-RALEIGH AIRPORT,37.811,-88.549
744652,99999,HARRISBURG RALEIGH,37.817,-88.55
744653,63814,SPARTA COMMUNITY-HUNTER FIELD,38.149,-89.699
744653,99999,SPARTA COMMUNITY HUN,38.15,-89.7
744655,04808,AURORA MUNICIPAL AIRPORT,41.77,-88.481
744655,99999,AURORA MUNICIPAL,41.767,-88.467
744656,53891,FAIRFIELD MUNICIPAL ARPT,38.379,-88.413
744656,99999,FAIRFIELD MUNI,38.383,-88.417
744657,53887,CENTRALIA MUNICIPAL ARPT,38.515,-89.092
744657,99999,CENTRALIA MUNI,38.515,-89.091
744658,53889,FLORA MUNICIPAL AIRPORT,38.665,-88.453
744658,99999,FLORA,38.667,-88.45
744659,53822,OLNEY-NOBLE AIRPORT,38.722,-88.176
744659,99999,OLNEY NOBLE,38.717,-88.183
744660,00388,JASPER COUNTY AIRPORT,40.948,-87.183
744660,99999,WOLCOTT  IN.,40.817,-87.05
744661,99999,EFFINGHAM CO MEM,39.07,-88.534
744662,63817,TAYLORVILLE MINICIPAL ARPT,39.534,-89.328
744662,99999,TAYLORVILLE MUNI,39.533,-89.333
744663,53950,PITTSFIELD-PENSTON MUNI AP,39.639,-90.778
744663,99999,PITTSFIELD PENSTONE,39.633,-90.783
744665,04838,PALWAUKEE MUNICIPAL ARPT,42.121,-87.905
744665,99999,PALWAUKEE MUNI,42.117,-87.9
744666,53944,JACKSONVILLE MUNICIPAL AIRPOR,39.78,-90.238
744666,99999,JACKSONVILLE MUNI,39.767,-90.233
744667,99999,RAY S MILLER AAF / CAMP RIPLE,46.091,-94.361
744672,04862,LOGAN COUNTY AIRPORT,40.158,-89.335
744672,99999,LOGAN CO,40.167,-89.333
744680,99999,JEFFERSON PROVING GROUND MADI,38.833,-85.417
744714,99999,SMITHVILLE/WOOSTER,40.883,-81.833
744830,99999,WILMINGTON  VT.,42.883,-72.883
744840,99999,WEST DOVER  VT.,42.933,-72.867
744859,99999,FREEPORT,40.65,-73.583
744860,94789,JOHN F KENNEDY INTERNATIONAL,40.639,-73.764
744864,54787,REPUBLIC AIRPORT,40.734,-73.417
744864,99999,REPUBLIC,40.717,-73.4
744865,14719,FRANCIS S GABRESKI AP,40.844,-72.632
744865,99999,WESTHAMPTON BEACH,40.85,-72.617
744900,14702,BEDFORD HANSCOM FIELD,42.47,-71.289
744900,99999,BEDFORD/HANSCOM AFB,42.467,-71.283
744904,94723,LAWRENCE MUNICIPAL AIRPORT,42.717,-71.124
744904,99999,LAWRENCE MUNI,42.717,-71.117
744905,04779,FORT DEVENS/AYER,42.567,-71.6
744907,14753,EAST MILTON,42.212,-71.114
744910,14703,WESTOVER AFB/METROPOLITAN AIR,42.2,-72.533
744910,99999,CHICOPEE FALLS/WEST,42.2,-72.533
744915,14775,BARNES MUNICIPAL AIRPORT,42.158,-72.716
744915,99999,BARNES MUNI,42.15,-72.717
744916,99999,PITTSFIELD MUNI,42.433,-73.3
744925,99999,CROWS LANDING CALIFORNIA NAAS,37.4,-121.1
744940,99999,CHATHAM,41.667,-69.967
744975,99999,SHORT BEACH COAST GUARD STATI,40.58,-73.55
744976,99999,NTPD AIR OPS HELIPORT,40.6,-73.9
744989,14747,CHAUTAUQUA CO/DUNKIRK ARPT,42.493,-79.272
744989,99999,CHAUTAUQUA CO DUNKIR,42.493,-79.272
744994,04741,SCHENECTADY COUNTY AIRPORT,42.85,-73.95
744994,99999,SCHENECTADY CO,42.85,-73.917
745000,99999,SHERIDAN  CA,39,-121.333
745039,99999,GOLDEN GATE BRIDGE,37.817,-122.467
745040,99999,PILAR POINT AFS  CA.,37.5,-122.5
745045,99999,POINT BONITA COAST GUARD LIGH,37.8,-122.52
745046,93242,MADERA MUNICIPAL AIRPORT,36.988,-120.111
745046,99999,MADERA MUNI,36.987,-120.113
745048,93210,OROVILLE MUNICIPAL AIRPORT,39.49,-121.618
745048,99999,OROVILLE MUNI,39.483,-121.617
745054,99999,POINT SUR,36.3,-121.883
745055,99999,POINT PINOS COAST GUARD LIGHT,36.63,-121.93
745056,53120,RAMONA AIRPORT,33.038,-116.916
745056,99999,RAMONA,33.039,-116.915
745057,53130,WHITMAN AIRPORT,34.259,-118.413
745057,99999,WHITEMAN,34.267,-118.417
745058,23277,WATSONVILLE MUNICIPAL ARPT,36.936,-121.789
745058,99999,WATSONVILLE MUNI,36.933,-121.783
745060,23239,ALAMEDA(USN),37.733,-122.317
745065,99999,POINT BLUNT COAST GUARD LIGHT,37.85,-122.42
745090,23244,MOFFETT FEDERAL AIRFIELD,37.406,-122.048
745090,99999,MOUNTAIN VIEW /SUNN,37.417,-122.05
745095,99999,SANTA CRUZ HARBOR,36.97,-122
745096,99999,PIGEON POINT COAST GUARD LIGH,37.18,-122.4
745097,99999,SAN FRANCISCO PBS,37.75,-122.7
745160,23202,TRAVIS AIR FORCE BASE,38.267,-121.933
745160,99999,FAIRFIELD/TRAVIS AF,38.267,-121.95
745165,99999,RIO VISTA COAST GUARD LIGHT S,38.15,-121.7
745200,23176,MILFORD MUNICIPAL AP,38.417,-113.017
745201,23176,MILFORD MUNICIPAL AP,38.417,-113.017
745310,93065,USAF ACADEMY AIRSTRIP AIRPORT,38.967,-104.817
745310,99999,AIR FORCE ACADEMY,38.967,-104.817
745430,93978,PRATT INDUSTRIAL AIRPORT,37.702,-98.747
745430,99999,PRATT MUNICIPAL,37.7,-98.75
745431,03998,TRI-CITY AIRPORT,37.328,-95.504
745431,99999,TRI CITY,37.333,-95.5
745700,13840,WRIGHT-PATTERSON AFB AIRPORT,39.833,-84.05
745700,99999,DAYTON/WRIGHT-PATTE,39.833,-84.05
745900,99999,BARNEGAT COAST GUARD STATION,39.77,-74.1
745940,13705,ANDREWS AIR FORCE BASE AIRPOR,38.817,-76.867
745940,99999,ANDREWS AFB/CAMP SP,38.817,-76.85
745944,93784,BALTIMORE DOWNTOWN,39.281,-76.611
745945,99999,ANNAPOLIS COAST GUARD STATION,38.92,-76.47
745946,93786,OCEAN CITY MUNICIPAL ARTP,38.308,-75.124
745946,99999,OCEAN CITY MUNI,38.317,-75.117
745950,99999,OCEAN CITY,38.33,-75.08
745960,99999,FIVE FATHOM (LS),38.783,-74.583
745965,13756,CAPE MAY (CGS),38.95,-74.883
745966,03726,CAPE MAY COUNTY AIRPORT,39.008,-74.908
745966,99999,CAPE MAY CO,39,-74.9
745980,13702,LANGLEY AFB AIRPORT,37.083,-76.36
745980,99999,LANGLEY AFB/HAMPTON,37.083,-76.35
745985,63806,BLUE RIDGE AIRPORT,36.631,-80.018
745985,99999,BLUE RIDGE,36.633,-80.017
746060,99999,SOUTH VANDENBERG AFB,34.65,-120.567
746061,99999,VANDENBERG BOAT HOU,34.55,-120.617
746110,03182,BICYCLE LAKE FORT IRWIN AAF,35.283,-116.633
746110,99999,BICYCLE LAKE AAF,35.281,-116.63
746120,93104,CHINA LAKE,35.688,-117.693
746140,23112,NELLIS AFB AIRPORT,36.25,-115.033
746140,99999,INDIAN SPRINGS GUNNERY RANGE,36.533,-115.9
746141,23141,INDIAN SPRING AUX AIRFIELD,36.583,-115.683
746141,99999,INDIAN SPRINGS AF A,36.583,-115.667
746180,03147,CUDDLEBACK GUNNERY,35.267,-117.433
746180,99999,CUDDLEBACK GUNNERY RANGE  CA.,35.267,-117.433
746190,99999,SUPERIOR VALLEY GUNNERY RANGE,36.33,-117.1
746300,99999,STALLION AAF  NM,33.817,-106.667
746375,99999,CLINES CORNER,34.933,-105.583
746380,93064,MELROSE GUNNERY RAN,34.3,-103.8
746380,99999,MELROSE GUNNERY RANGE,34.295,-103.786
746410,13975,GAGE AIRPORT,36.297,-99.769
746410,99999,GAGE,36.283,-99.767
746710,13806,CAMPBELL AAF AIRPORT,36.667,-87.483
746710,99999,FORT CAMPBELL (AAF),36.667,-87.5
746715,03816,PADUCAH BARKLEY FIELD,37.056,-88.774
746716,93808,BOW GRN-WARREN CO. RGNL AP,36.965,-86.424
746720,99999,SABRE AHP,36.568,-87.481
746925,03741,WARREN FIELD AIRPORT,35.57,-77.05
746925,99999,WARREN FLD,35.567,-77.05
746929,03702,DUPLIN COUNTY AIRPORT,35,-77.982
746929,99999,DUPLIN CO,35,-77.982
746930,93737,SIMMONS AAF AIRPORT,35.133,-78.933
746930,99999,FORT BRAGG/SIMMONS,35.133,-78.933
746934,99999,ASHEBORO  ASHEBORO MUNICIPAL,35.65,-79.9
746935,03709,ASHEBORO MUNICIPAL AIRPORT,35.654,-79.895
746935,99999,ASHEBORO RGNL,35.65,-79.9
746936,03712,HARNETT COUNTY AIRPORT,35.379,-78.734
746936,99999,HARTNETT COUNTY,35.383,-78.733
746939,93785,HORACE WILLIAMS AIRPORT,35.933,-79.064
746939,99999,HORACE WILLIAMS,35.933,-79.067
746940,03708,GOLDSBORO-WAYNE MUNI ARPT,35.46,-77.965
746940,99999,GOLDSBORO WAYNE MUNI,35.467,-77.967
746941,00389,MONROE COUNTY AIRPORT,33.873,-88.49
746941,13786,MONROE CO,36.261,-76.175
746941,99999,MONROE CO,33.874,-88.49
746943,13786,ELIZABETH CITY CGAS,36.261,-76.175
746943,99999,ELIZABETH CITY CGAS,36.25,-76.167
746950,99999,DARE COUNTY GUNNERY RANGE  NC,35.667,-75.9
746960,99999,DIAMOND SHOALS COAST GUARD ST,35.15,-75.3
746990,99999,FRYING PAN SHOALS   NC.,33.483,-77.583
747020,23110,NAVAL AIR STATION,36.333,-119.95
747040,03102,ONTARIO INTERNATIONAL ARPT,34.056,-117.6
747040,99999,ONTARIO INTL ARPT,34.05,-117.567
747041,99999,EL MONTE EMSU,34.083,-118.033
747043,03165,EL MONTE AIRPORT,34.083,-118.033
747043,99999,EL MONTE,34.086,-118.035
747185,03144,IMPERIAL COUNTY AIRPORT,32.834,-115.579
747185,99999,IMPERIAL CO,32.834,-115.579
747186,03164,CAMPO,32.626,-116.468
747186,99999,CAMPO,32.633,-116.467
747187,03104,DESERT RESORTS RGNL ARPT,33.627,-116.159
747188,23158,BLYTHE AIRPORT,33.619,-114.714
747240,03148,GILA BEND AF AUX AIRPORT,32.883,-112.717
747240,23168,GILA BEND AF AUX,32.883,-112.717
747240,99999,GILA BEND AF AUX,32.883,-112.717
747255,99999,PAYSON,34.267,-111.35
747300,99999,SANDERSON  TX.,30.167,-102.417
747320,23002,HOLLOMAN AFB AIRPORT,32.85,-106.1
747320,99999,HOLLOMAN AFB,32.85,-106.1
747330,99999,NORTHRUP LANDING STRIP,33.9,-106.4
747335,03059,SONORA MUNICIPAL AIRPORT,30.586,-100.649
747335,99999,SONORA MUNI,30.583,-100.65
747340,99999,WHITE SANDS MISSILE RANGE SIT,32.633,-106.4
747350,99999,JAYTON  TX.,33.017,-100.983
747355,53997,COMANCHE COUNTY-CITY AIRPORT,31.917,-98.6
747355,99999,COMANCHE CO CITY,31.917,-98.6
747360,93042,MUNICIPAL AIRPORT,36.017,-102.55
747390,13961,FT WORTH MEACHAM INTL ARPT,32.819,-97.361
747400,13973,KIMBLE COUNTY AIRPORT,30.511,-99.766
747460,03904,EASTERWOOD FIELD AIRPORT,30.589,-96.365
747540,13934,ALEXANDRIA INT,31.317,-92.55
747540,93915,ALEXANDRIA INTL AIRPORT,31.335,-92.559
747540,99999,ALEXANDRIA INT,31.317,-92.55
747550,99999,CLAIBORNE RANGE  LA. (AFS),31.133,-92.567
747560,12816,GAINESVILLE REGIONAL AIRPORT,29.692,-82.276
747570,93874,GULFPORT-BILOXI INTL ARPT,30.412,-89.081
747580,13978,GREENWOOD-LEFLORE AIRPORT,33.496,-90.087
747590,13833,BOBBY L CHAIN MUNI AIRPORT,31.282,-89.253
747680,13939,MID DELTA REGIONAL AIRPORT,33.483,-90.985
747681,99999,STENNIS SPACE CENTER MS,30.372,-89.61
747685,93874,GULFPORT BILOXI INT,30.412,-89.081
747685,99999,GULFPORT BILOXI INT,30.4,-89.067
747686,13820,KEESLER AIR FORCE BASE,30.417,-88.917
747686,99999,KEESLER AFB,30.417,-88.917
747688,53858,TRENT LOTT INTL AIRPORT,30.464,-88.532
747688,99999,TRENT LOTT INTL,30.467,-88.533
747750,13846,TYNDALL AFB AIRPORT,30.067,-85.583
747750,99999,TYNDALL AFB,30.067,-85.583
747756,99999,CAPE SAN BLAS COAST GUARD STA,29.68,-85.37
747760,03818,MARIANNA MUNICIPAL AIRPORT,30.836,-85.184
747760,99999,MARIANNA MUNI,30.938,-85.182
747761,99999,TRI CO,30.846,-85.601
747770,03852,HURLBURT FIELD AIRPORT,30.417,-86.683
747770,99999,HURLBURT FIELD (AF),30.417,-86.683
747780,99999,EGLIN AFB RANGE NO.52,30.567,-86.317
747804,13824,HUNTER ARMY AIRFIELD,32.017,-81.133
747804,99999,HUNTER AAF,32.009,-81.146
747805,63818,STATESBORO-BULLOCK CO ARPT,32.483,-81.737
747805,99999,STATESBORO BULLOCH,32.482,-81.733
747806,63809,THOMASTON-UPSON CO AIRPORT,32.955,-84.264
747806,99999,THOMASTON UPSON CO,32.95,-84.267
747807,03821,LAGRANGE-CALLAWAY AIRPORT,33.017,-85.067
747807,99999,LAGRANGE CALLAWAY,33.017,-85.067
747808,63803,GWINNETT CO-BRISCOE FD APT,33.98,-83.963
747808,99999,GWINNETT COUNTY ARPT,33.978,-83.962
747809,03832,WINDER-BORROW AIRPORT,33.983,-83.668
747809,99999,WINDER BARROW,33.983,-83.667
747810,13857,MOODY AFB AIRPORT,30.967,-83.2
747810,99999,MOODY AFB/VALDOSTA,30.967,-83.2
747812,63813,COBB CO-MC COLLUM FLD ARPT,34.013,-84.599
747812,99999,COBB CO MCCOLLUM FLD,34.013,-84.599
747820,53860,CRAIG MUNICIPAL AIRPORT,30.336,-81.515
747830,12849,FT LAUD/HOLLYWOOD INTL APT,26.079,-80.162
747870,12834,DAYTONA BEACH INTERNATIONAL A,29.183,-81.048
747880,12810,MAC DILL AFB AIRPORT,27.85,-82.517
747880,99999,MACDILL AFB/TAMPA,27.85,-82.5
747900,13849,SHAW AIR FORCE BASE,33.967,-80.467
747900,99999,SHAW AFB/SUMTER,33.967,-80.483
747910,13717,MYRTLE BEACH INTL AIRPORT,33.683,-78.933
747910,99999,MYRTLE BEACH CIV,33.683,-78.933
747915,93718,GRAND STRAND AIRPORT,33.816,-78.72
747915,99999,NORTH MYRTLE BEACH,33.817,-78.717
747916,99999,GEORGETOWN COAST GUARD LIGHT,33.22,-79.18
747917,00390,MT PLEASANT REGIONAL AIRPORT,32.9,-79.783
747917,99999,MOUNT PLEASANT,32.9,-79.783
747918,00391,GEORGETOWN COUNTY AIRPORT,33.317,-79.317
747918,99999,GEORGETOWN CO,33.312,-79.32
747920,99999,POINSETT RANGE  SUMPTER,33.85,-80.48
747930,12843,VERO BEACH MUNICIPAL AIRPORT,27.651,-80.42
747930,99999,VERO BEACH MUNI,27.65,-80.417
747931,12876,WINTER HAVEN'S GILBERT APT,28.062,-81.754
747940,12868,COCOA BEACH CAPE KENNEDY AFS,28.483,-80.567
747940,99999,CAPE CANAVERAL AFS SKID STRIP,28.468,-80.567
747945,99999,NASA SHUTTLE FCLTY,28.617,-80.7
747946,12886,KENNEDY SPACE CENTER,28.617,-80.683
747946,99999,NASA SHUTTLE LANDING,28.615,-80.694
747950,12867,PATRICK AFB AIRPORT,28.233,-80.6
747950,99999,PATRICK AFB/COCOA B,28.233,-80.6
747960,12804,AVON PARK GUNNERY R,27.65,-81.333
747960,99999,AVON PARK GUNNERY RANGE,27.65,-81.33
747985,99999,DRY TORTUGAS (CGS),24.633,-82.917
747986,99999,MARATHON COAST GUARD STATION,24.72,-81.12
747994,99999,BUTTE LA ROSE,30.117,-91.55
749000,99999,ARNOLD AFB,35.393,-86.086
749001,99999,RAF SPILSBURY,53.167,0.167
749002,99999,ATTLEBOROUGH,52.5,0.95
749003,99999,DEENETHORPE,52.5,-0.6
749005,99999,TIBENHAM AIRFIELD,52.457,1.162
749006,99999,HEMINGSTONE,52.133,1.1
749007,99999,RAF HOME-ON-SPALDING,53.8,-0.75
749008,99999,STURGATE AIRFIELD,53.381,-0.685
749009,99999,RAF BLYTON,53.467,-0.7
749010,99999,LAGUNA AAF,32.85,-114.4
749011,99999,LA GRANGE GA/GALLOWAY APT FAA,33.016,-85.066
749012,99999,EGLIN TEST SITE C5,30.667,-86.367
749013,99999,EGLIN TEST SITE C3,30.583,-86.45
749014,99999,EGLIN SITE B6,30.617,-86.733
749015,99999,RICHMOND MUNI,39.767,-84.833
749016,99999,LOMETTA AIRSTRIP,31.25,-98.5
749017,99999,LONGHORN AUX STRIP,31.367,-97.717
749018,99999,JOHNSON CITY,30.25,-98.617
749019,99999,DEMPSEY ARMY HELI,32.8,-98.267
749020,99999,LAC MEGANTIC,45.583,-70.867
749021,99999,STIRLING ONTARIO DOT,44.316,-77.633
749022,99999,BELMAR NJ/SIG CORPS EVANS LAB,40.183,-74.066
749023,99999,FISHERMANS LAKE,6.75,-11.25
749024,99999,OYAPOCK,3.867,-51.817
749025,99999,CHAME,8.6,-79.917
749026,99999,REY ISLAND,8.233,-78.9
749027,99999,LA MITRA,8.85,-79.783
749028,99999,LA JOYA,9.133,-79.233
749029,99999,CALZADA LARGA,9.166,-79.545
749030,99999,MANDINGA,9.45,-79.083
749031,99999,SAN JOSE ISLAND,8.25,-79.133
749032,99999,LAKE GATUN,9.117,-79.783
749033,99999,FINCA FAYORITA,9.517,-82.65
749034,99999,POCRI AIRFIELD,7.733,-80.133
749035,99999,AGUADULCE,8.25,-80.567
749036,99999,PARRITA,9.517,-84.333
749037,99999,BISSAU,11.867,-15.633
749038,99999,LOS MOLINOS,18.483,-66.467
749039,99999,CAYEY,18.117,-66.15
749040,99999,TOCO,10.833,-60.933
749041,99999,CHICKLAND,10.4,-61.4
749042,99999,ANTONIO RIVERA RODRIGUEZ,18.135,-65.494
749043,99999,EXUMA,23.5,-75.75
749044,99999,BOCA RATON FLORIDA AAF,26.366,-80.1
749045,99999,SEBRING RGNL,27.456,-81.342
749046,99999,PUNTA GORDA FLORIDA AAF,26.916,-81.983
749047,99999,KISSIMMEE FLORIDA AAF,28.283,-81.416
749048,00415,KEYSTONE AIRPARK,29.845,-82.048
749048,99999,KEYSTONE AIRPARK,29.845,-82.048
749049,99999,BROOKSVILLE FLORIDA AAF,28.483,-82.449
749050,99999,LEESBURG FLORIDA AAF,28.8,-81.8
749051,99999,DUNELLON,29.067,-82.367
749053,99999,WILLISTON MUNI,29.35,-82.467
749054,99999,BUSHNELL FIELD,28.683,-82.083
749055,99999,MOORE FIELD,26.4,-98.35
749056,99999,SAN MARCOS TX/EDWARD GARY AFB,29.883,-97.866
749057,99999,ALOE AAF,28.767,-97.117
749058,99999,BROOKS AFB,29.35,-98.45
749059,99999,FES  MOROCCO/FES RAS ELMA FLD,34.083,-4.916
749060,99999,GUERCIF,34.233,-3.433
749061,99999,DEROUA,33.4,-7.533
749062,99999,PORT LYAUTEY MOROCCO/CRAW FLD,34.3,-6.583
749063,99999,IJJOUKAK,31,-8.133
749064,99999,TOUAHAR,34.2,-4.183
749065,99999,BOULHAUT,33.617,-7.117
749066,99999,LITTLE SOUND,32.267,-64.85
749067,99999,CONNELLSVILLE,39.95,-79.65
749068,99999,MAXTON NC/LAURINBURG MAXTON,34.8,-79.366
749069,99999,CAMP DAVIS AAF,34.5,-77.567
749070,99999,FREDERICK MD/CAMP DETRICK,39.433,-77.449
749071,99999,EDENTON NORTH CAROLINA MCALF,36.016,-76.566
749072,99999,WEEKSVILLE NAS,36.233,-76.133
749073,99999,GUNTER ANNEX,32.4,-86.25
749074,99999,FREEMAN MUNI,38.933,-85.917
749075,99999,LAWERENCEVILLE IL,38.766,-87.6
749076,99999,MADISON AAF,38.833,-85.417
749077,99999,STURGIS MUNI,37.541,-87.952
749078,99999,BAINBRIDGE/AAF GA,30.983,-84.633
749079,99999,GRENADA,33.783,-89.8
749080,99999,COURTLAND,34.65,-87.333
749081,99999,AUGUSTA/DANIEL FIELD GA,33.466,-82.033
749082,99999,HENDERSONVILLE AAF,35.433,-82.483
749083,99999,LEBANON,36.183,-86.3
749084,99999,PERRY FLORIDA AAF,30.066,-83.583
749085,99999,HARRIS NECK AAF,31.633,-81.267
749086,99999,MALDEN MISSOURI AAF,36.6,-89.983
749087,99999,MARIANNA FLORIDA AAF,30.833,-85.2
749088,99999,THOMASVILLE GEORGIA AAF,30.9,-83.85
749089,99999,TUSKEGEE/SHARPE FLD,32.5,-85.767
749090,99999,WALTERBORO MUNI,32.917,-80.65
749091,99999,VARISCO AIRFIELD,30.667,-96.55
749092,99999,COFFEYVILLE KANSAS AAF,37.1,-95.583
749093,99999,FREDERICK OKLAHOMA AAF,34.366,-99
749094,99999,HERINGTON MUNI,38.7,-96.817
749095,99999,NEWPORT ARKANSAS AAF,35.633,-91.166
749096,99999,STUTTGART ARKANSAS AAF,34.6,-91.583
749097,99999,WINFIELD KS/STROTNER FLD,37.166,-97.033
749098,99999,DE RIDDER LOUISIANA AAB,30.833,-93.366
749099,99999,INDEPENDENCE KANSAS AAF,37.166,-95.766
749100,99999,HOPE ARKANSAS AAF,33.733,-93.666
749102,99999,WESLEYVILLE DFS,49.15,-53.583
749103,99999,CAMPBELLTON CENTER,48,-66.683
749105,99999,MITCHEL FIELD,40.733,-73.6
749108,99999,ELIZABETH AAF,41.267,-72.017
749109,99999,EATONTOWN,40.3,-74.05
749110,99999,BRUNING AAF,40.333,-97.417
749111,99999,HARVARD AAF,40.65,-98.083
749112,99999,FAIRMONT AAF,40.583,-97.567
749113,99999,ATLANTIC IOWA CAA,41.45,-95.066
749114,99999,RAF MOLESWORTH,52.383,-0.417
749115,99999,RAF GROVE,51.617,-1.45
749116,99999,WARTON AERODROME,53.75,-2.883
749117,99999,PENKETH,53.383,-2.65
749118,99999,CAPE HARRISON NEWFOUNDLAND DO,54.766,-58.45
749119,99999,HEBRON,58.217,-62.583
749120,99999,QUEBEC ISLE,51.833,-62.883
749121,99999,INDIAN HOUSE LAKE,56.233,-64.733
749122,99999,CARIBOU EAST,59.367,-97.383
749123,99999,WABOWDEN MANITOBA DOT,54.916,-98.633
749124,99999,VIK,63.417,-18.9
749125,99999,GRUND,65.533,-18.067
